name,juridical,description,address,longitude,latitude,email,phone,link,departement,proposition
Centre Évaluation Autisme et autres TED,,Equipe associée d’évaluation enfants de l’Aveyron,22 rue du Général Viala 12000 Rodez,1.6275449,43.0877827,,"05 65 55 16 35, 05 65 55 16 29",,,,,,,,,,
Autisme Aveyron,,,12000 Le Monastère,2.5710426,44.3460834,autisme.aveyron@free.fr,"09 51 12 47 31, 09 56 12 47 31",,,,,,,,,,
MANO Autisme,,"Partenaire Autisme France, Membre URAF-MPy",4 rue du Claux 12850 Onet-le-Château,2.580307,44.3431659,patrick-barbara.lacroux@orange.fr,565780075,,,,,,,,,,
ADAPEI Aveyron/Tarn-et-Garonne,,,Saint-Mayme 12850 Onet-le-Château,2.5834556,44.3669444,secretariat.siege@adapei12-82.fr,"05 65 77 22 40, 05 65 77 22 41",,,,,,,,,,
Centre de Ressources Autisme Midi-Pyrénées,,Coordonnateur : Dr Thierry Maffre,Place Lange (CHU La Grave) TSA 60033 31059 Toulouse CEDEX 9,2.608558,44.373323,,"05 61 31 08 24, 05 62 21 12 78",,,,,,,,,,
Unité régionale d’évaluation des enfants SUPEA CHU Toulouse,,,Place Lange (CHU La Grave) TSA 60033 31059 Toulouse CEDEX 9,,,,"05 61 77 79 55, 05 61 77 79 02",,,,,,,,,,
Unité mobile d’évaluation enfants du Grand Toulouse SUPEA CHU Toulouse,,Enfants de moins de 5 ans,Place Lange (CHU La Grave) TSA 60033 31059 Toulouse CEDEX 9,,,,561777955,,,,,,,,,,
Autisme 31,,"Partenaire Autisme France, Membre URAF-MPy",116 rue des Amidonniers 31000 Toulouse,,,"autisme31@gmail.com,, autisme31@wanadoo.fr","05 61 73 12 73, 05 61 73 12 73",,,,,,,,,,
Autisme Midi-Pyrénées,,Partenaire Autisme France,30 rue des Mûriers 31700 Blagnac,1.4155023,43.609559,autismidipy@orange.fr,977609642,,,,,,,,,,
CAPTED,,Membre URAF-MPy,44 route de Gratentour 31150 Bruguières,1.3873877,43.6363475,"capted.tsa@gmail.com,, capted@orange.fr","05 62 18 52 45, 06 13 07 57 10",,,,,,,,,,
CeRESA,,"Partenaire Autisme France, Membre URAF-MPy",1 impasse de Lisieux 31300 Toulouse,1.4252141,43.7265467,contact@ceresa.fr,561165343,,,,,,,,,,
Les Enfants de TSA,,,133 avenue du Lauragais 31320 Castanet-Tolosan,1.3943906,43.6001511,lesenfantsdetsa@gmail.com,659412376,,,,,,,,,,
SESSAD A.C.C.E.S.,,Partenaire Autisme France,1 impasse de Lisieux 31300 Toulouse,1.5087895,43.5063579,,561165343,,,,,,,,,,
Sésame Autisme Midi-Pyrénées,,,31380 Montastruc-la-Conseillère,1.3943906,43.6001511,"contact@sesame-mp.fr,, sesame.autisme.mp@gmail.com",561843293,,,,,,,,,,
Terre d’Ados,,"Partenaire Autisme France, Membre URAF-MPy",11 rue des Fauvettes 31320 Castanet-Tolosan,1.591348,43.717094,terredados@gmail.com,680735361,,,,,,,,,,
Autisme Gers,,"Partenaire Autisme France, Membre URAF-MPy",36 rue des Canaris BP 20587 32022 Auch CEDEX 9,1.5057464,43.513455,autismegers@yahoo.fr,"05 62 62 67 02, 06 79 37 93 63",,,,,,,,,,
URAF-MPy (Union Régionale Autisme France Midi-Pyrénées),,"Partenaire Autisme France, Regroupement de 10 associations",Les Bourdettes 32130 Lahas,,,urafmpy@gmail.com,"05 62 62 67 02, 06 79 37 93 63",,,,,,,,,,
A.V.A.A. 32,,Membre URAF-MPy,57 rue Paul Verlaine 32000 Auch,0.890964,43.55495699999999,avaa32@orange.fr,667219040,,,,,,,,,,
CRI 46 - Choix Rationnel d’Intégration,,"Partenaire Autisme France, Membre URAF-MPy",Bagadou Bas 46600 Martel,0.5905119999999999,43.6665733,cri46@wanadoo.fr,565374007,,,,,,,,,,
Autisme 65,,,5 rue de Belfort 65000 Tarbes,1.63082,44.927175,autisme65@orange.fr,"05 62 53 17 37, 06 88 36 59 10",,,,,,,,,,
CAMSP Bon Sauveur d’Alby,,Equipe associée d’évaluation enfants du Tarn,1 boulevard Clémenceau (Unité d’évaluation autisme) 81000 Albi,0.0811752,43.2301155,,"05 63 48 55 40, 05 63 48 54 25",,,,,,,,,,
I.A.C.A (Intervenants Accompagnements Certifiés Agrées),,,5 square Paul Éluard 81100 Castres,2.1486413,43.9250853,lambert.ch@msn.com,629652836,,,,,,,,,,
Envol Tarn,,"Partenaire Autisme France, Membre URAF-MPy",1 route de Lezert (Camp Blanc) 81990 Cambon d’Albi,2.2395329,43.6076146,envol-tarn@wanadoo.fr,563788080,,,,,,,,,,
FAM Lou Bouscaillou,,"Géré par l’association « Envol Tarn », Partenaire Autisme France",Route Mouzieys 81430 Villefranche-d’Albigeois,2.1486413,43.9250853,,563788080,,,,,,,,,,
Autisme 82,,,10 rue Jean Carmet (Maison des Associations) 82000 Montauban,2.3262196,43.8924248,autisme.montauban.82@gmail.com,601484060,,,,,,,,,,
Centre de Ressources Autisme Nord-Pas-de-Calais,,,150 rue du docteur Alexandre Yersin (Parc Eurasanté Ouest) 59120 Loos,1.3529599,44.0221252,,"03 20 60 62 59, 03 20 60 62 50",,,,,,,,,,
Union Régionale Autisme France Nord-Pas-de-Calais,,Partenaire Autisme France,250 rue du Commandant Bayard BP 12 59242 Genech,3.017729,50.61513900000001,,320055270,,,,,,,,,,
Maison Loisirs Littoral,,Partenaire Autisme France,46 boulevard Léo Lagrange 59820 Gravelines,3.2173949,50.528929,maisonloisirslittoral@yahoo.fr,328234366,,,,,,,,,,
Pas à pas,,,Rue Convention 59650 Villeneuve d’Ascq,2.1125562,51.0049194,,320478091,,,,,,,,,,
Autisme Nord,,Partenaire Autisme France,250 rue du Cdt Bayart BP 12 59242 Genech,3.1484712,50.64102210000001,,"03 20 05 52 70, 03 27 87 46 42",,,,,,,,,,
FAM la Ferme au Bois,,,250 rue Bayard BP 40 59242 Genech,3.2173949,50.528929,,Autisme France,,,,,,,,,,
"La Main Tendue, Handicap, Autisme",,Partenaire Autisme France,38 Dievenstraete 59270 Bailleul,3.2173949,50.528929,lamaintendue.handicapautisme@orange.fr,328496632,,,,,,,,,,
Autisme Loisirs,,Partenaire Autisme France,"43 rue du maréchal Lyautey (rés. Europe, app 2113, bât. C3) 59370 Mons-en-Barœul",2.7204549,50.7333516,,320913689,,,,,,,,,,
L’ASS des AS’,,Alliance des 4A,Boulevard du Pr. Jules Leclercq (1 Bâtiment Paul Boulanger) 59000 Lille,3.1080263,50.6415211,ass.des.as@gmail.com,636629108,,,,,,,,,,
EPAJ 59,,,22 rue de Wattiessart 59113 Seclin,3.0423599,50.6138111,epaj59@yahoo.fr,665135977,,,,,,,,,,
Réseau Bulle (national),,Entraide et solidarité pour les familles et les personnes concernées par l’autisme,84 rue du Faubourg de Paris (Maison des Associations) 59300 Valenciennes,3.0318301,50.5458682,association@reseaubulle.fr,621265391,,,,,,,,,,
Réseau Bulle 59,,,59300 Valenciennes,3.518332,50.357113,association59@reseaubulle.fr,06 21 26 53 91 (Cédric),,,,,,,,,,
Autisme Pas-de-Calais,,,14 bis rue Léon Blum 62300 Lens,3.518332,50.357113,,321438204,,,,,,,,,,
Opale Autisme 62,,Partenaire Autisme France,49 rue des Chataigners 62231 Coquelles,2.8012079,50.4417128,,"06 03 68 66 21, 03 21 19 07 51",,,,,,,,,,
Centre de Ressources Autisme Guadeloupe,,Coordonnateurs : M Francis Farant – Mme Maryse Christophe,Rue Thomas Edison (Immeuble Nevada – n°39 Bât B -  ZI de Jarry) 97122 Baie-Mahault,1.8554766,50.9283784,,"+590 25 23 90, +590 41 12 77",,,,,,,,,,
Association J’Existe,,,413 chemin Saint-Michel 97123 Baillif,,,,Autisme France,,,,,,,,,,
Centre de Ressources Autisme Martinique,,,81 rue Raymond Garcin 97200 Fort-de-France,-61.7414904,16.0301297,,"+596 56 07 02, +596 56 64 05",,,,,,,,,,
Espace Anita et Léon Laouchez,,,"Boulevard Nelson Mandela, Dillon (Eaux Découpées) 97200 Fort-de-France",-61.0782694,14.622497,martiniqueautisme@orange.fr,+596 48 39 95,,,,,,,,,,
Martinique Autisme,,Partenaire Autisme France,Boulevard Nelson Mandela (Espace Anita et Léon Laouchez - Les Eaux Découpées) 97200 Fort-de-France,-61.0587804,14.6160647,,+596 48 03 95,,,,,,,,,,
Association SHSM,,Partenaire Autisme France,Route de Zaïre (Centre Atoumaux – Quartier Bellay) 97228 Sainte-Luce,-61.0587804,14.6160647,,"+596 63 12 02, 06 96 17 91 93",,,,,,,,,,
Centre de Ressources Autisme Guyane,,,10 rue des Galaxies (Service de pédopsychiatrie - Novaparc VII – Bât. M) 97300 Cayenne,,,cr-autisme@ch-cayenne.fr,"+594 29 84 24, +594 29 84 30,",,,,,,,,,,
Centre de Ressources Inter-régional Autisme Réunion-Mayotte,,Coordonnateur : Dr Valérie Trommsdorff,14 ruelle Rivière 97436 Saint-Leu,-52.3134531,4.92242,,"+262 22 59 52, +262 44 26 33",,,,,,,,,,
Autisme Bel Avenir,,,5A rue Victor Hugo 97450 Saint-Louis,55.2894784,-21.1692339,contact@autismebelavenir.re,"+262 70 99 99, +262 39 58 86,",,,,,,,,,,
Autisme Réunion,,Partenaire Autisme France,61 chemin Ringuet 97441 Sainte-Suzanne,7.551894700000001,47.5785658,,"+262 23 86 83, +262 48 57 43",,,,,,,,,,
Autism’Espoir Nouvelle-Calédonie,,Partenaire Autisme France,19 rue Jenner (Vallée du Génie) BP 18462 98807 Nouméa CEDEX,55.5752822,-20.9273937,,+687 26 40 40,,,,,,,,,,
Association « Moi Je TED »,,Partenaire Autisme France,4 rue Adolphe Unger (Vallée des Colons) BP 18344 98857 Nouméa,,,,+687 86 71 12,,,,,,,,,,
Centre Ressources Autisme des Pays de la Loire Antenne de Nantes,,,36 a rue de la Chauvinière 44800 Saint-Herblain,166.4505243,-22.2558234,,"02 40 94 94 00, 02 40 63 53 15",,,,,,,,,,
Autisme 44,,Partenaire Autisme France,18 avenue Jean Moulin 44100 Nantes,-1.6346574,47.23369,,628053307,,,,,,,,,,
Autisme Ouest 44,,,13 avenue Landes de la Touche 44240 Sucé-sur-Erdre,-1.6045343,47.2010489,autismeouest44@live.fr,628053307,,,,,,,,,,
Change ton Regard,,,9 rue du Vivier (CSC-Ragon) 44400 Rezé,-1.536736,47.3497123,,changetonregard@gmail.com,,,,,,,,,,
La Chrysalide de l’Être,,École Privée spécialisée,Route du Noëllo 44500 La Baule,-1.5475003,47.1745467,contact@lachrysalidedeletre.fr,681942395,,,,,,,,,,
Centre Ressources Autisme des Pays de la Loire,,"Coordonnateur : Pr Philippe Duverger, Directeur : Matthieu Pichot",4 rue Larrey (CHU d’Angers) 49933 Angers CEDEX 9,-2.3690172,47.29330299999999,,"02 41 35 31 21, 02 41 35 31 29",,,,,,,,,,
Autisme 49,,Partenaire Autisme France,53 rue René Lacombe 49000 Angers,,,,678025868,,,,,,,,,,
Coup de Pouce,,Partenaire Autisme France,51 rue Jean Jaurès 49400 Saumur,-0.581422,47.4849323,,"02 41 52 11 75, 06 01 23 04 62",,,,,,,,,,
Autisme Mayenne « Pour vivre autrement »,,Partenaire Autisme France,2 boulevard Frédéric Simon (Chanteil) 53200 Château-Gontier,-0.0695007,47.2564134,,243078968,,,,,,,,,,
Cocci’Bleue,,Partenaire Autisme France,4 rue de la Caillerie 53960 Bonchamp-lès-Laval,-0.7069,47.8267669,,243696854,,,,,,,,,,
Autisme Sarthe – L’Éclaircie,,Partenaire Autisme France,6 rue de Vaux 72000 Le Mans,-0.6957996,48.0778384,,243874366,,,,,,,,,,
Autisme Vendée,,Partenaire Autisme France,12 impasse du Bois Dormant 85160 Saint-Jean-de-Monts,0.1954633,48.00857509999999,,251588634,,,,,,,,,,
Hop’Autisme 02,,,14 avenue de la Résistance (Résidence Alsace) 02100 Saint-Quentin,-2.0324254,46.78586809999999,melusine02100@hotmail.fr,685848421,,,,,,,,,,
Autisme 02,,Partenaire Autisme France,28 rue Philadelphie 02300 Villequier-Aumont,01/03/2874,49.847066,autisme.02@wanadoo.fr,"03 23 39 58 77, 06 47 24 30 49",,,,,,,,,,
FAM La Maison Ducellier,,Partenaire Autisme France,28 rue Philadelphie 02300 Villequier-Aumont,3.2054916,49.6549628,,"03 23 57 57 57, 09 66 95 13 41",,,,,,,,,,
SESSAD Un Jour Bleu,,,31 rue Kennedy 02000 Laon,3.2054916,49.6549628,,Autisme France,,,,,,,,,,
Autisme Oise,,,Place Bertrand Labarre (Le Muguet - La maison du Parc) 60400 Noyon,3.6170896,49.5646774,lemuguet60@gmail.com,647122106,,,,,,,,,,
Envol Picardie,,Partenaire Autisme France,81 rue Marcel Guerin (F.A.M. le Chemin) 60280 Margny-lès-Compiègne,3.0007229,49.58016600000001,,"03 44 36 49 10, 03 44 90 17 63",,,,,,,,,,
Le Muguet - Autisme Oise,,Partenaire Autisme France,Place Bertrand Labarre (Mairie de NOYON - Hôtel de Ville) 60400 Noyon,2.8111766,49.4208125,,647122106,,,,,,,,,,
Centre de Ressources Autisme Picardie,,,4 rue Grenier et Bernard 80000 Amiens,3.0007229,49.58016600000001,,"03 22 66 75 40, 03 22 66 75 99",,,,,,,,,,
Réseau Bulle 60,,Entraide et solidarité pour les familles et les personnes concernées par l’autisme,60126 Longueil-Sainte-Marie,2.29934,49.89783809999999,association60@reseaubulle.fr,06 37 19 45 14 (Stéphane),,,,,,,,,,
Autisme Picardie 80,,Partenaire Autisme France,12 rue de Chuignes 80340 Cappy,2.71758,49.35743600000001,,"03 22 76 15 55, 06 32 30 10 82",,,,,,,,,,
APEA 80,,Partenaire Autisme France,12 rue Frédérique Petit 80000 Amiens,2.7567509,49.92550809999999,,660704949,,,,,,,,,,
A.T.E.D. 80,,,4 rue de l’Union 80000 Amiens,2.2893259,49.8924809,,322467410,,,,,,,,,,
Autisme Charente,,,16170 Sonneville,2.2881185,49.8894955,"hespel.muriel@aliceadsl.fr,, hlne_bk@nordnet.fr",545960251,,,,,,,,,,
Autisme Charente-Maritime,,Partenaire Autisme France,31 rue du Cormier (Maison des Associations) 17100 Saintes,-0.133171,45.803359,,698805394,,,,,,,,,,
ABA17 - Au bonheur des Autistes,,Partenaire Autisme France,8 avenue d’Aquitaine (Petit Niort) 17150 Mirambeau,-0.633389,45.744175,aba.17@orange.fr,"06 99 59 76 16 (Eloïse), 06 99 57 11 74 (Karine)",,,,,,,,,,
Union Régionale Autisme France Poitou-Charentes,,Partenaire Autisme France,23 rue Noire 79000 Niort,-0.5684365,45.36290169999999,,652654161,,,,,,,,,,
Autisme 79 - Deux-Sèvres,,Partenaire Autisme France,23 rue Noire 79000 Niort,-0.4202512,46.3264596,,549241487,,,,,,,,,,
Canal Autisme,,,Futuroscope BP 80300 86963 Chasseneuil-du-Poitou CEDEX,-0.4202512,46.3264596,canalautisme@cned.fr,549493400,,,,,,,,,,
Centre de Ressources Autisme Poitou-Charentes,,Coordonnateur : Pr. Ludovic Gicquel,370 avenue Jacques Cœur (Centre Hospitalier Henri Laborit) BP 587 86021 Poitiers CEDEX,,,,"05 49 44 57 59, 05 49 44 57 51",,,,,,,,,,
Autisme CAAP,,Partenaire Autisme France,72 route de Chauvigny 86210 Vouneuil-sur-Vienne,,,,549526367,,,,,,,,,,
Autisme Vienne,,,BP 70830 86108 Châtellerault CEDEX,0.5528094,46.7220661,secretariat@autisme-vienne.org,602250512,,,,,,,,,,
FAM le CAAP,,Partenaire Autisme France,8 Allée Jacquard BP 20 86580 Vouneuil-sous-Biard,,,,549526367,,,,,,,,,,
ADAPEI des Alpes-de-Haute-Provence,,,Route de Saint-Jean BP 38 04160 Château-Arnoux-Saint-Auban,0.272756,46.573592,adapei.04@wanadoo.fr,"04 92 64 96 00, 04 92 64 96 02",,,,,,,,,,
Sésame Autisme 05,,,Pré Gentil 05260 Saint-Jean-Saint-Nicolas,6.008906,44.093367,,v.gonfard@orange.fr,,,,,,,,,,
ALDO,,Partenaire Autisme France,9 rue de Chateauneuf 06400 Cannes,6.2314826,44.6718098,aldo.lenorcy@laposte.net,"06 09 56 44 15, 04 93 39 08 42",,,,,,,,,,
Autisme 06,,Partenaire Autisme France,87 avenue des Anciens Combattants d’Afrique du Nord 06700 Saint-Laurent-du-Var,7.0243693,43.55291099999999,autisme06@free.fr,"09 51 44 01 88, 06 98 62 42 35",,,,,,,,,,
AME Autisme Méditerranée,,Partenaire Autisme France,14 rue Marius Aune 06400 Cannes,7.189811,43.673417,maxartuso@wanadoo.fr,"09 53 97 63 32, 09 73 54 07 59",,,,,,,,,,
FAM Les Clémentines,,Partenaire Autisme France,9 boulevard Oxford 06400 Cannes,7.018583199999999,43.5552802,,493384026,,,,,,,,,,
Autisme Apprendre Autrement,,,Chemin de la Solidarité 06510 Carros,7.024865699999999,43.56611520000001,,"04 92 08 28 04, 04 93 73 53 92",,,,,,,,,,
TED Réponses Éducatives à l’Autisme et aux Troubles Envahissants du Développement,,,5 avenue Châteaubriand 06100 Nice,7.199072200000001,43.7687432,"s.sbedico@infonie.fr,, ted.nice@infonie.fr",493514468,,,,,,,,,,
TED à Domicile,,,3 avenue de la Victoire 06320 La Turbie,7.262496399999999,43.7216032,tedadomicile@yahoo.fr,629528688,,,,,,,,,,
Union Régionale Autisme France Sud-Est,,Partenaire Autisme france,3 allée de la Grimpette 13821 La Penne-sur-Huveaune,7.3998382,43.7456668,,"07 81 32 72 80, 04 91 43 33 34",,,,,,,,,,
ARCO IRIS Atouts Avenir Autiste Asperger,,,285 rue d’Endoume (Centre socio-culturel d’Endoume) 13007 Marseille,5.5176495,43.2872486,,607833795,,,,,,,,,,
Autisme 13 - ARCO IRIS,,Partenaire Autisme France,3 allée de la Grimpette 13821 La Penne-sur-Huveaune,5.3529962,43.2831238,"secretariat@autisme13.fr,, michel.tirlot@orange.fr",491433334,,,,,,,,,,
L’Avancée,,Partenaire Autisme France,1 rue de la Futaie (Maison de Quartier de Trigance) 13800 Istres,5.5176495,43.2872486,"l.avancee.ted@gmail.com,, l.avancee@laposte.net","09 80 58 51 75, 06 17 71 10 68",,,,,,,,,,
Les Tournesols,,,21 boulevard François Camoin 13013 Marseille,4.9454803,43.5212157,les.tournesols.org@free.fr,680946088,,,,,,,,,,
Pas à Part Bouches-du-Rhône,,,2 avenue du général Maxime Weygand 13010 Marseille,5.4414231,43.35445490000001,contact@pasapart-bdr.fr,634495215,,,,,,,,,,
Pélagie,,Membre du RHAAP,321 place du Général de Gaulle 13300 Salon-de-Provence,5.4421376,43.2793693,"secretaire.pelagie@sfr.fr,, ricalevy@hotmail.fr",617820806,,,,,,,,,,
APAR,,,195 avenue de Provence 13300 Salon-de-Provence,5.095425,43.6420503,apar@apar.asso.fr,486220009,,,,,,,,,,
SOLIANE,,,44 boulevard Rabatau 13008 Marseille,5.0967373,43.6531241,"contact@associationsoliane.fr,, associationsoliane@hotmail.com",491293940,,,,,,,,,,
TEDeam,,,1 rue de Lorraine 13008 Marseille,5.3950192,43.27453,natacha.didier@free.fr,611155570,,,,,,,,,,
La Sainte-Victoire contre l’Autisme,,,Château Coussin Sainte-Victoire 13530 Trets,5.3858603,43.2777557,jhr@jhrodetconsulting.com,680112256,,,,,,,,,,
TED & Jules,,,93 La Canebière 13001 Marseille,5.684154899999999,43.446909,,pat.roux@neuf.fr,,,,,,,,,,
Un Rêve de Sport et de Loisirs pour enfants Autistes,,,89 boulevard Longchamp 13001 Marseille,5.3816936,43.2981887,unrevesportsloisirs@gmail.fr,666385050,,,,,,,,,,
URAFSE,,Regroupement de 16 associations,3 allée de la Grimpette 13821 La Penne-sur-Huveaune,5.3906985,43.3024819,urafse@orange.fr,urafse@autisme13.fr,,,,,,,,,,
AIDERA Var,,Partenaire Autisme France,16 rue des Citronniers 83130 La Garde,5.5176495,43.2872486,,"06 03 58 01 29, 08 72 72 74 07",,,,,,,,,,
Autisme PACA,,,443 avenue du Brusc 83140 Six-Fours-les-Plages,6.0022579,43.1164816,autismepaca@gmail.com,637809210,,,,,,,,,,
Autisme Relais Accompagnement,,Partenaire Autisme France,712 Les Plantades 83510 Saint-Antonin-du-Var,5.8255702,43.0927078,autisme.relais@orange.fr,607991614,,,,,,,,,,
Autisme Solidarité,,Partenaire Autisme France,97 chemin de l’Eau Salée 83670 Barjols,6.2756155,43.4833283,,"04 94 77 14 71, 06 79 59 69 01, 04 94 77 14 71",,,,,,,,,,
Var Autisme,,,18 rue Fréderic mireur 83300 Draguignan,6.003819699999999,43.5516122,varautisme@yahoo.fr,"04 94 85 06 95, 06 61 85 86 22",,,,,,,,,,
Le Pas,,,Route des Cabannes (Quartier le Brou) 84860 Caderousse,6.4636822,43.5392968,,le.pas84@wanadoo.fr,,,,,,,,,,
TEDAI 84,,Partenaire Autisme France,33 rue Santo Estello (Clos les Félibres) 84000 Avignon,4.754194399999999,44.1054536,tedai84@orange.fr,490825941,,,,,,,,,,
Réseau Autistes Sans Frontières – Pas à pas,,,Quartier La Gayères 84260 Sarrians,4.8209596,43.94700419999999,,490654800,,,,,,,,,,
Centre d’Évaluation et de Diagnostic de l’Autisme de l’Ain,,,14 rue de l’École 01000 Bourg-en-Bresse,4.971544,44.083415,,474522708,,,,,,,,,,
ACABADOM,,,07230 Lablachère,5.2267465,46.20833080000001,contact@acabadom.fr,676189864,,,,,,,,,,
ADAPEI 07,,,07100 Roiffieux,4.214155,44.4631029,elchambert@aol.com,475691192,,,,,,,,,,
Plateforme d’Informations et de Formations Autisme - PIFA,,,07200 Vesseaux,4.65794,45.226991,pifaardeche@gmail.com,643266685,,,,,,,,,,
Planète Autisme,,Partenaire Autisme France,4 rue Saint Jean (Bureau 204 - Maison des Sociétés) 26000 Valence,4.439654,44.651072,planete.autisme.drome.ardeche@gmail.com,682273953,,,,,,,,,,
APESA 26/07,,"Partenaire Autisme France, C/O Marie-Hélène AUDIER",15 boulevard Joliot Curie 26130 Saint-Paul-Trois-Châteaux,4.89236,44.933393,,"04 75 92 41 97, 06 32 79 96 79",,,,,,,,,,
Agir pour L’Autisme,,,920 chemin de la Graveline 26780 Malataverne,4.7639913,44.3474408,agirpourlautisme@gmail.com,681903674,,,,,,,,,,
Centre Alpin de DIagnostic Précoce de l’Autisme (CADIPA),,,3 rue de la Gare CS 20100 38521 Saint-Égrève CEDEX,4.7231748,44.4919947,,476564404,,,,,,,,,,
La compagnie des TED,,,15 rue de la république 38000 Grenoble,,,,compagniedested@yahoo.fr,,,,,,,,,,
L’Atypik,,,10 place Edmond Arnaud 38000 Grenoble,5.729731999999999,45.1905079,atypik38@yahoo.fr,967331294,,,,,,,,,,
Le Tremplin Autisme Isère,,,12 bis place de la Liberté 38400 Saint-Martin-d’Hères,5.7342637,45.1923126,contact@aba-isere.org,"04 76 44 65 58, 06 13 64 41 18",,,,,,,,,,
Iceberg A.T.E.D.,,Partenaire Autisme France,2 avenue Abbé Morin 38144 Notre-Dame-de-Vaulx,5.767227,45.1642486,icebergated@yahoo.fr,476304672,,,,,,,,,,
Autisme Vies,,Partenaire Autisme France,104 avenue Ambroise Croizat 38400 Saint-Martin-d’Hères,5.7479825,44.9884603,autisme-vies@wanadoo.fr,"04 76 24 45 49, 06 15 33 32 35",,,,,,,,,,
Envol Isère,,Partenaire Autisme France,BP 241 38305 Bourgoin-Jallieu CEDEX 5,5.7523802,45.1843242,envol.isere.autisme38@orange.fr,"04 74 54 31 80, 04 76 53 19 71, 04 74 54 31 80",,,,,,,,,,
Sésame Autisme Dauphiné Savoie,,,2457 route de Meylan 38330 Biviers,,,sesames@yahoo.fr,476410519,,,,,,,,,,
SAtedI,,"Association d’autistes à vocation internationale : site internet, forum, journal, rencontres",6 boulevard de la Résistance 38450 Vif,5.812092600000001,45.2426194,,secretariat@satedi.net,,,,,,,,,,
FAM l’Envolée,,Partenaire Autisme France,29 rue du Creuzat BP 26 38081 L’Isle-d’Abeau,5.674852899999999,45.0522505,,474275580,,,,,,,,,,
SESSAD Outrebleu,,Partenaire Autisme France,3 rue Anatole France 38150 Roussillon,5.230114899999999,45.623157,,760188332,,,,,,,,,,
SESSAD Orion,,Partenaire Autisme France,19 boulevard Chantourne 38700 La tronche,4.8031782,45.3632377,,760188332,,,,,,,,,,
Fédération des services de Pédiatrie génétique et psychiatrique de l’enfant,,,CHU de Saint-Étienne 42055 Saint-Étienne CEDEX 2,5.744876,45.1975417,,477127996,,,,,,,,,,
Autisme Loire,,,11 rue René Cassin 42100 Saint-Étienne,,,,477805360,,,,,,,,,,
Autistes dans la Cité,,Partenaire Autisme France,15 rue de la Découverte 42100 Saint-Étienne,4.3857526,45.4209861,,"04 77 37 17 87, 06 21 77 31 98",,,,,,,,,,
EURECAH,,,16 rue Antoine Dumaine 42400 Saint-Chamond,4.4228683,45.4309947,associationeurecah@gmail.com,"04 77 31 72 71, 06 76 74 48 30",,,,,,,,,,
Les Yeux du Cœur,,Personnes autistes et aveugles,452 rue du Viognier 42560 Boisset-Saint-Priest,4.5029287,45.4588633,,477762548,,,,,,,,,,
A.B.A. - Apprendre autrement Loire Forez,,,81 rue Georges Brassens 42210 Saint André le Puy,4.104813,45.5265904,,abaloireforez@laposte.net,,,,,,,,,,
Autisme Forez les dauphins,,Aide aux familles et aux structures,Impasse de l’Industrie 42600 Savigneux,4.2598907,45.6513955,,477587108,,,,,,,,,,
Le Château d’Aix,,Ensemble de structures d’accueil,42260 Saint-Martin La Sauveté,4.098253,45.605707,,477625757,,,,,,,,,,
Centre de Ressources Autisme Rhône-Alpes,,,95 boulevard Pinel (Centre Hospitalier Le Vinatier) BP 300 39 69678 Bron CEDEX,3.921933,45.83348600000001,,"04 37 91 54 65, 04 37 91 54 37",,,,,,,,,,
Centre d’Évaluation et de Diagnostic de l’Autisme Donald T.,,"Responsables : Dr. E. Venet, Dr. D. Frassati","95 boulevard Pinel (Centre Hospitalier Le Vinatier, bât. 355b) BP 300 39 69678 Bron CEDEX",,,,437915230,,,,,,,,,,
Autisme Rhône,,Partenaire Autisme France,111 rue du commandant Charcot 69110 Sainte-Foy-lès-Lyon,,,,472842974,,,,,,,,,,
Autisme Ambition Avenir,,,Allée du Petit Prince (Immeuble le Trait d’Union) 69220 Belleville,4.7880747,45.7450662,nadege.alloisio@gmail.com,781815848,,,,,,,,,,
A.F.I.R.R.A.,,Partenaire Autisme France,39 rue Bellecombe 69006 Lyon,4.745161,46.109457,contact@afirra.org,683834374,,,,,,,,,,
URAFRA,,,7 rue du Capitaine 69003 Lyon,4.8635475,45.768081,urafra@gmail.com,450681899,,,,,,,,,,
Autisme Éducation,,,46 rue Joliot Curie 69005 Lyon,4.8854834,45.7506479,,meliegonz@yahoo.fr,,,,,,,,,,
Sésame Autisme Rhône-Alpes,,,16 rue Pizay 69001 Lyon,4.791748399999999,45.7562572,contact@sesame-autisme-ra.com,472983181,,,,,,,,,,
LIBERTE Autisme QUAD 01,,,01380 Dommartin,4.8355084,45.7667132,ass.laq01@gmail.com,980502014,,,,,,,,,,
Réseau Bulle 69,,Entraide et solidarité pour les familles et les personnes concernées par l’autisme,69005 Lyon,4.989048899999999,46.337635,association69@reseaubulle.fr,06 60 25 44 19 (Marie),,,,,,,,,,
Centre d’Évaluation Savoyard de l’Autisme,,,Rue Longefand 73000 Bassens,4.7990749,45.7582622,cesa@chs-savoie.fr,479605253,,,,,,,,,,
CPEA Savoie,,,1097 avenue des Landiers (Centre Commercial Chamnord) 73000 Chambéry,5.9420255,45.576382,infos@cpea-savoie.com,479443507,,,,,,,,,,
EMAAS (Équipe Mobile Autisme Adulte Savoie),,,CHS de la Savoie BP 41 126 73011 Chambéry CEDEX,5.917781,45.564601,emaas@chs-savoie.fr,"04 79 60 32 45, 04 79 60 32 28",,,,,,,,,,
